cap,tamed,subset,scheme,ov,IS_sh,IS_dd,OOS_sh,OOS_cagr,OOS_dd,OOS_vol,OOS_worst
NOCAP,False,FULLB,RP05,V3,1.2546458835559007,-0.17737935334760835,0.5855258942971068,0.04878591700371415,-0.18181008296755408,0.08794093014575037,-0.05214383776051411
NOCAP,False,FULLB,RP07,OFF,1.2152678710144384,-0.2135305296805876,0.7010061384922542,0.0743155641146045,-0.27157224648205314,0.11103721480267265,-0.06573408254992395
NOCAP,False,FULLB,RP07,V2,1.0078791877956208,-0.10913934062049913,0.6136681152216953,0.03221392100087539,-0.1223494722521965,0.054024358586355604,-0.031156046303172646
NOCAP,False,FULLB,RP07,V3,1.2367278369650898,-0.1783956503021673,0.5854478768243669,0.049073998110459094,-0.18299849622198927,0.08850589507047588,-0.05262103841026044
NOCAP,True,CORE3,EQ,OFF,1.6448343660207723,-0.06076071350533929,0.5640215473353831,0.04978271469158324,-0.1613067543398763,0.09390314781973516,-0.06796726829110267
NOCAP,True,CORE3,EQ,V2,1.6789786671241131,-0.060987219272551796,0.5515090176112148,0.02240384415858032,-0.11847749137705033,0.04174378560121451,-0.028224999262652456
NOCAP,True,CORE3,EQ,V3,1.634448121244341,-0.060987219272551796,0.4386414026351046,0.030829259783722973,-0.18628848664310038,0.07575237424680202,-0.06150291228142724
NOCAP,True,CORE3,HLV,OFF,1.5726841597299748,-0.06509306774554391,0.5670187757541821,0.05068970168253495,-0.1650015654084963,0.0951292972510246,-0.07357437977750352
NOCAP,True,CORE3,HLV,V2,1.4932252312927865,-0.06533797822779175,0.5458782125751545,0.02317339878589042,-0.11929536357710246,0.043702878415197106,-0.02529485678915498
NOCAP,True,CORE3,HLV,V3,1.5558838350881397,-0.06533797822779175,0.48950597673366497,0.034996629133036805,-0.15238410635944388,0.07618726463227472,-0.06661204130149703
NOCAP,True,CORE3,RP05,OFF,1.5699788777990147,-0.06533559597487637,0.5662517682455633,0.05074594600374849,-0.16529743159378352,0.0953969465274538,-0.07401810531550544
